-1.046237722039222717e-01,-8.181060850620269775e-02,-2.200988680124282837e-02,-1.554796695709228516e-01,-1.030705869197845459e-02,5.437484011054039001e-02,-4.262628033757209778e-02,1.270482838153839111e-01,6.304113566875457764e-02,-5.748551711440086365e-02
2.012392878532409668e-01,-2.169908955693244934e-02,3.110825084149837494e-02,-1.185734383761882782e-02,2.129551768302917480e-02,1.202330440282821655e-01,3.871879354119300842e-02,-1.667521893978118896e-01,-3.737570345401763916e-02,2.636904828250408173e-02
1.227363124489784241e-01,-6.515026092529296875e-02,-1.106993877328932285e-03,9.800007939338684082e-02,-2.556397952139377594e-02,-9.295664727687835693e-02,-7.354364544153213501e-02,8.088536560535430908e-02,-5.022455751895904541e-02,-4.270926117897033691e-02
-9.978280216455459595e-02,2.457662113010883331e-02,1.331029087305068970e-02,-4.195729270577430725e-03,7.324628531932830811e-02,2.767792344093322754e-02,-3.511086851358413696e-02,-2.961262315511703491e-02,4.710979759693145752e-02,1.143441870808601379e-01
-1.021789200603961945e-02,-9.768710285425186157e-02,1.542125195264816284e-01,3.318415256217122078e-03,1.703019738197326660e-01,9.908917546272277832e-02,1.368536800146102905e-01,1.282343715429306030e-01,3.105604648590087891e-02,7.987449318170547485e-02
3.697116672992706299e-02,8.649773150682449341e-02,-3.933460265398025513e-02,3.170883283019065857e-02,8.779022097587585449e-02,-1.382717341184616089e-01,9.865701943635940552e-02,-1.357075721025466919e-01,-4.410330578684806824e-02,-1.395968049764633179e-01
8.848637342453002930e-03,7.137867063283920288e-02,-8.154273778200149536e-02,1.863946169614791870e-01,1.412321999669075012e-02,-7.569941878318786621e-02,6.797058135271072388e-02,-9.669607132673263550e-02,-2.154295146465301514e-02,-1.956033855676651001e-01
-5.930795520544052124e-02,-2.428895421326160431e-02,-4.136807098984718323e-02,4.044628515839576721e-02,1.027639657258987427e-01,4.874024540185928345e-03,-8.610202372074127197e-02,8.582394570112228394e-02,-5.600545555353164673e-02,-1.663832217454910278e-01
-5.466236919164657593e-02,-1.174547895789146423e-02,1.501498967409133911e-01,2.759178541600704193e-02,1.028934866189956665e-01,-3.875374561175704002e-03,-7.063004374504089355e-02,-4.773318395018577576e-02,1.320268958806991577e-01,-6.687272340059280396e-02
-1.552198976278305054e-01,-7.195686548948287964e-02,8.003935217857360840e-02,1.660973876714706421e-01,-3.436106070876121521e-02,-1.059358417987823486e-01,5.570773407816886902e-02,4.709928296506404877e-03,-1.179176103323698044e-02,-3.517068549990653992e-02
8.639071136713027954e-03,-1.293523162603378296e-01,1.550751328468322754e-01,5.323364958167076111e-02,-2.234781980514526367e-01,1.640077382326126099e-01,-3.739111497998237610e-02,1.706292852759361267e-02,4.341541603207588196e-02,-1.666932925581932068e-02
8.557968772947788239e-03,1.104938313364982605e-01,1.764832809567451477e-02,4.864775389432907104e-02,1.026576012372970581e-01,9.645628742873668671e-03,-5.250058695673942566e-02,3.967439010739326477e-02,8.458995819091796875e-02,-1.375492215156555176e-01
2.771897912025451660e-01,1.860664971172809601e-02,-3.122284710407257080e-01,-4.048666656017303467e-01,-3.936425745487213135e-01,-3.049952387809753418e-01,-2.558990381658077240e-02,2.534113228321075439e-01,-4.192040115594863892e-02,8.219941705465316772e-02
-1.611819416284561157e-01,4.261368885636329651e-02,1.690797656774520874e-01,1.271323114633560181e-02,3.859588131308555603e-02,4.655250161886215210e-02,-4.085147008299827576e-02,9.536349773406982422e-02,9.829405695199966431e-02,-1.612869091331958771e-02
1.187309995293617249e-02,3.105364739894866943e-02,-6.215385720133781433e-02,1.861712522804737091e-02,-1.219090223312377930e-01,1.175331771373748779e-01,8.217990398406982422e-02,6.580869853496551514e-02,1.237060874700546265e-03,-7.188471406698226929e-02
-1.789712160825729370e-02,-1.765583269298076630e-02,-4.056590050458908081e-02,-5.002556368708610535e-02,-7.516874372959136963e-02,1.642682403326034546e-02,-5.257694795727729797e-02,-1.170284226536750793e-01,1.456181406974792480e-01,-6.351256370544433594e-02
-5.123166367411613464e-02,-2.287614159286022186e-02,-2.542379125952720642e-02,1.702477037906646729e-01,6.304084509611129761e-02,-1.639524474740028381e-02,-2.144687436521053314e-02,-8.452502638101577759e-02,1.353567838668823242e-01,1.030605062842369080e-01
-2.153426595032215118e-02,-3.177300328388810158e-03,9.381929039955139160e-02,7.351179420948028564e-02,5.556865409016609192e-02,-4.596208035945892334e-02,-1.004081219434738159e-01,1.097768917679786682e-01,-1.366556584835052490e-01,6.826040893793106079e-02
1.314385980367660522e-01,-7.088351249694824219e-02,-4.078155755996704102e-02,-6.352555751800537109e-02,-2.714093960821628571e-02,1.917629037052392960e-03,-8.392027765512466431e-02,3.794252127408981323e-02,-1.835821717977523804e-01,-1.120540574193000793e-01
1.105481535196304321e-01,5.968096107244491577e-02,8.936929516494274139e-03,-1.926998421549797058e-02,8.686129748821258545e-02,7.507243007421493530e-02,7.706394046545028687e-02,-7.753456383943557739e-02,-1.253056526184082031e-01,-1.164917796850204468e-01
1.324929296970367432e-01,6.900411099195480347e-02,-1.268651485443115234e-01,-6.916781514883041382e-02,4.892287030816078186e-02,4.217978939414024353e-02,-1.123038958758115768e-02,-1.186499223113059998e-01,-7.591455429792404175e-02,5.908438563346862793e-02
-8.410558104515075684e-02,-1.387640926986932755e-02,-2.766477642580866814e-03,8.965035900473594666e-03,4.221675544977188110e-02,-2.684745565056800842e-02,-5.499422922730445862e-02,2.247331105172634125e-02,-2.489501610398292542e-02,3.055386804044246674e-02
9.850632399320602417e-02,-2.811329439282417297e-02,6.291857361793518066e-02,-9.891373664140701294e-02,-7.243414968252182007e-02,4.970064014196395874e-02,2.268107794225215912e-02,5.094965547323226929e-02,-2.973621524870395660e-02,-1.598500646650791168e-02
8.270201086997985840e-02,-7.344602793455123901e-02,6.992604583501815796e-02,5.401282012462615967e-02,1.215228885412216187e-01,9.152591228485107422e-02,4.599892534315586090e-03,-1.149144321680068970e-01,2.813141234219074249e-02,2.808858454227447510e-02
-6.910549104213714600e-02,-8.994039148092269897e-02,-1.169121861457824707e-01,1.325036138296127319e-01,9.529611095786094666e-03,-3.271189704537391663e-02,6.711252033710479736e-02,-8.520250208675861359e-03,-6.413427740335464478e-02,1.047856807708740234e-01
1.353756785392761230e-01,1.851222477853298187e-02,1.089248657226562500e-01,8.799823001027107239e-03,-1.076968312263488770e-01,1.760372817516326904e-01,-1.372815072536468506e-01,1.157092377543449402e-01,-9.915693104267120361e-02,-1.179937943816184998e-01
7.256685942411422729e-02,1.042337790131568909e-01,-2.098395302891731262e-02,9.190807491540908813e-02,8.720488101243972778e-02,7.148247957229614258e-02,1.295499317348003387e-02,6.258233636617660522e-02,-1.147033721208572388e-01,4.300180822610855103e-02
1.155907809734344482e-01,9.709525108337402344e-02,-1.179113164544105530e-01,2.047565393149852753e-02,3.409413248300552368e-02,-7.314652949571609497e-02,-2.324920706450939178e-02,-5.508452281355857849e-02,-8.374230004847049713e-03,-1.009642109274864197e-01
-2.739152498543262482e-02,-1.363727916032075882e-02,-6.225421652197837830e-02,-3.742227330803871155e-02,1.184063255786895752e-01,-4.365625604987144470e-02,5.549780651926994324e-02,-1.395151913166046143e-01,5.377780273556709290e-02,7.490780204534530640e-02
-2.997640334069728851e-02,4.516626894474029541e-02,6.062656641006469727e-02,-4.585733637213706970e-02,-9.617350064218044281e-03,-2.134656719863414764e-02,-1.205152831971645355e-02,1.008420735597610474e-01,-1.193578168749809265e-01,5.725692026317119598e-03
-9.051538258790969849e-02,1.027572005987167358e-01,3.232408780604600906e-03,6.883984804153442383e-02,7.090415060520172119e-02,5.576827749609947205e-02,-5.808605346828699112e-03,4.432960599660873413e-02,6.187609583139419556e-02,-3.253337054047733545e-04
-9.179472178220748901e-02,-5.233595520257949829e-02,7.970537990331649780e-02,7.120502740144729614e-02,5.963892862200737000e-02,1.149812117218971252e-01,3.415231779217720032e-02,2.443314343690872192e-02,-1.306187454611063004e-02,1.250910907983779907e-01
1.224031522870063782e-01,1.513426601886749268e-01,5.104609206318855286e-02,6.827429682016372681e-02,-3.810501098632812500e-02,-7.437327504158020020e-02,8.136210590600967407e-02,-4.735860228538513184e-02,-9.936468303203582764e-02,3.769427770748734474e-03
8.860662579536437988e-02,2.298349142074584961e-02,4.477502778172492981e-02,4.591362178325653076e-02,2.113774605095386505e-02,-2.053810283541679382e-02,-1.102409064769744873e-01,-1.183310672640800476e-01,-2.833998762071132660e-02,-3.460900858044624329e-02
